date,income_rel,consumer_price_rel,house_price_rel,cpp_index_1991q1_100,ha_index_1991q1_100,x_c,x_h,divergence_xc_minus_xh,delta_x_c,delta_x_h,qa_real_dpi_relative_error,qa_real_pce_relative_error
2000-10-01,1.5221587664191891,1.2166269076173981,1.4337,125.11302823312813,106.16996348044843,0.22404736861329935,0.0598710530649136,0.16417631554838574,0.004059662433196748,-0.007618081439578948,6.0413512362633703e-05,4.855786598501055e-05
2001-01-01,1.542147344374643,1.2256462207117416,1.4601,125.82320398125219,105.6192962382469,0.22970759263049317,0.05467089811991616,0.17503669451057702,0.005660224017193821,-0.00520015494499744,2.7260228443792833e-05,4.503193500593472e-05
2001-04-01,1.5445459737292975,1.231381327407601,1.4836,125.43197946496352,104.10797881701923,0.22659342935554996,0.04025843239233096,0.186334996963219,-0.00311416327494321,-0.0144124657275852,2.537618285003429e-05,1.0480068650786656e-05
2001-07-01,1.576527698458024,1.232002222149603,1.5062,127.96467978014614,104.66921381343938,0.2465841006356866,0.0456348467531332,0.20094925388255339,0.019990671280136624,0.005376414360802238,8.333967938312092e-06,2.393580963266917e-05
2001-10-01,1.5470588235294118,1.232508741544394,1.53,125.5211238170101,101.11495578623607,0.2273038756869981,0.011087859723158665,0.21621601596383944,-0.019280224948688474,-0.03454698702997454,1.1318666557347257e-05,5.7889570152958036e-05
2002-01-01,1.5838378069674472,1.2349923205124016,1.555,128.2467737378568,101.8545213483889,0.2487861417062663,0.018375347927094696,0.23041079377917162,0.021482266019268198,0.007287488203936031,4.355145665824178e-05,3.1647746660090625e-05
2002-04-01,1.604797258709309,1.2441586876245874,1.5836000000000001,128.98654124043222,101.33854879447517,0.2545378814611568,0.013296693792100984,0.2412411876690558,0.005751739754890489,-0.0050786541349937125,5.2853302055067e-05,8.207528876902348e-05
2002-07-01,1.6109651627641348,1.250596385739028,1.6139,128.8157539182516,99.81815247314796,0.2532129332324368,-0.0018201307018857016,0.2550330639343225,-0.0013249482287199799,-0.015116824493986686,7.631668307828132e-05,6.364726947549748e-05
2002-10-01,1.6244431753283837,1.2564295284467828,1.6462999999999999,129.29043281373248,98.6723668425186,0.25689110489232403,-0.01336524994832807,0.2702563548406521,0.0036781716598872083,-0.011545119246442368,5.4259623462726836e-05,8.859960590890115e-05
2003-01-01,1.633866362078812,1.2660370576124962,1.6750999999999998,129.0535969902786,97.53843723233314,0.25505761263023446,-0.024923657647810713,0.2799812702780452,-0.0018334922620895644,-0.011558407699482643,4.782529198599228e-05,6.279803289477304e-05
2003-04-01,1.650428326670474,1.2673115257671317,1.7019,130.23067281514963,96.97563468302921,0.26413709833884175,-0.03071042787265829,0.2948475262115,0.009079485708607282,-0.005786770224847578,5.379639799485414e-05,8.22026164637446e-05
2003-07-01,1.6853797829811537,1.2756609261135257,1.7356,132.11816310121628,97.10646364261083,0.2785265111772973,-0.029362246041088527,0.3078887572183858,0.014389412838455573,0.0013481818315697648,7.918990376232227e-05,0.00012149632817637368
2003-10-01,1.6942318675042833,1.281935230874808,1.7745,132.16204896312266,95.47657748685732,0.27885862731998534,-0.046289230500753946,0.3251478578207393,0.0003321161426880215,-0.01692698445966542,6.44679655843472e-05,8.505270820602373e-05
2004-01-01,1.7116504854368932,1.2918205287408908,1.8138999999999998,132.49909312907434,94.36300156772111,0.2814056151058902,-0.058021122207597864,0.33942673731348805,0.0025469877859048418,-0.011731891706843918,0.00010575690472225396,0.00011473287299579304
2004-04-01,1.7370645345516849,1.3005130551289172,1.8596000000000001,133.5676353037066,93.41065468658232,0.28943779504624934,-0.06816477138597975,0.3576025664322291,0.008032179940359152,-0.010143649178381883,8.633696024129556e-05,8.815574053466779e-05
2004-07-01,1.7524842946887493,1.3069017352374106,1.9076,134.0945724867673,91.86854134455595,0.2933751298545659,-0.0848115292166787,0.3781866590712446,0.003937334808316539,-0.016646757830698952,9.23376651343899e-05,8.779438834938258e-05
2004-10-01,1.7836093660765278,1.3180778405934446,1.9545,135.31897063632331,91.2565549284486,0.30246455101049513,-0.0914953612731751,0.3939599122836702,0.009089421155929256,-0.0066838320564964054,8.374660230114905e-05,0.00012721884267796746
2005-01-01,1.7659051970302684,1.3257409888565734,2.003,133.2013728076197,88.16301532852063,0.28669187842859845,-0.1259826382586764,0.41267451668727484,-0.015772672581896685,-0.03448727698550129,8.100440123848252e-05,0.00011261292567799064
2005-04-01,1.7894346087949744,1.3341067285382833,2.056,134.12979415489283,87.03475723710964,0.29363775825607147,-0.13886263864324433,0.4325003968993158,0.006945879827473023,-0.012880000384567936,9.03093513252573e-05,9.202709340994097e-05
2005-07-01,1.810850942318675,1.3485180222868534,2.1101,134.28451918260498,85.81825232541941,0.29479064047703685,-0.15293847105272512,0.44772911152976197,0.0011528822209653788,-0.014075832409480793,8.326120078894217e-05,0.00011924740937496736
2005-10-01,1.837007424328955,1.3592529655893597,2.1551,135.1483109350764,85.24000855315089,0.3012025889505813,-0.15969927841569395,0.46090186736627525,0.0064119484735444265,-0.006760807362968829,7.93462844821402e-05,9.456473377122965e-05
2006-01-01,1.8766990291262136,1.3663115584458023,2.1865,137.35513086495322,85.83119273387668,0.3173995819890922,-0.15278769388618887,0.4701872758752811,0.01619699303851091,0.006911584529505077,4.3183275322156156e-05,9.214489568332151e-05
2006-04-01,1.8959451741861792,1.3783046305676285,2.2015000000000002,137.556323336545,86.12060750334678,0.31886327151120053,-0.14942145936740436,0.4682847308786049,0.0014636895221083468,0.003366234518784511,5.4269721128874515e-05,7.712794013225999e-05
2006-07-01,1.907424328954883,1.388222607104343,2.2048,137.4004658326037,86.51235163982595,0.3177295841335929,-0.14488298872028305,0.46261257285387597,-0.0011336873776076062,0.004538470647121318,4.392361854110849e-05,5.972811537602318e-05
2006-10-01,1.9225585379782981,1.3859351001601257,2.2152000000000003,138.71923279496804,86.7893886772435,0.32728179642740496,-0.14168582205713096,0.46896761848453594,0.009552212293812035,0.00319716666315209,6.116143511336603e-05,7.941913748676921e-05
2007-01-01,1.9506567675613935,1.398598085029901,2.2284,139.4722893188925,87.53620389343895,0.3326957526658973,-0.13311771941692413,0.4658134720828214,0.0054139562384923345,0.008568102640206826,4.956837150360549e-05,8.363054563953476e-05
2007-04-01,1.9725299828669332,1.4104767818045163,2.2222,139.84845467242255,88.76473687638075,0.33538918370553084,-0.11918072210589468,0.45456990581142553,0.0026934310396335426,0.013936997311029445,5.890881013437266e-05,6.893786111272782e-05
2007-07-01,1.9818960593946315,1.4184503774386459,2.1935,139.72262201892622,90.35313696807074,0.33448900001355025,-0.10144444937471317,0.4359334493882634,-0.0009001836919805828,0.017736272731181515,5.8979923085900055e-05,8.605342758882806e-05
2007-10-01,1.9994288977727013,1.4328616711872162,2.1534999999999997,139.54095764987898,92.84554900267943,0.3331879754052756,-0.0742328368432143,0.4074208122484899,-0.0013010246082746368,0.02721161253149887,5.8409927855440635e-05,6.059544103376169e-05
2008-01-01,2.0198743575099942,1.4445279566027254,2.104,139.82937112967906,96.00163296150163,0.3352527156625719,-0.04080498464928187,0.3760577003118538,0.0020647402572963047,0.033427852193932434,2.0419931980764083e-05,4.819369282360597e-05
2008-04-01,2.077041690462593,1.4585961243096632,2.0447,142.40005549484323,101.58173279515785,0.3534702027006858,0.015693537667923904,0.3377766650327619,0.018217487038113878,0.05649852231720577,1.60990936339811e-05,4.160130091468428e-05
2008-07-01,2.053740719588806,1.4741511715303421,1.9934,139.31683257808504,103.02702516247648,0.331580524382513,0.029821148044093082,0.3017593763384199,-0.02188967831817279,0.014127610376169178,1.36936271295518e-05,1.568787096417612e-05
2008-10-01,2.03917761279269,1.4506225286755337,1.9346,140.57258676759463,105.40564523894808,0.34055380117527506,0.052646008826699855,0.2879077923485752,0.008973276792762053,0.022824860782606773,4.548356237865647e-06,1.8556619170828625e-05
2009-01-01,2.0197601370645346,1.44081892748603,1.9225,140.18139951760998,105.05904484080804,0.33776710875239824,0.04935233793736305,0.2884147708150352,-0.002786692422876824,-0.003293670889336804,2.533237216106876e-06,3.554100364111523e-05
2009-04-01,2.0371787549971443,1.4465540341818894,1.8957,140.82977247022006,107.46314052841402,0.342381687586252,0.07197772397779707,0.2704039636084549,0.004614578833853744,0.02262538604043402,1.4943320511329183e-05,2.268847387765227e-05
